,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
hybridcb,0.0958258559684613,0.7036791814776945,0.20049496255384427,1.0
hyperparamet,0.7602633957673202,0.0888823358925519,0.1508542683401278,0.9999999999999999
hypertext,0.04584628283518889,0.35375234865560423,0.6004013685092068,0.9999999999999999
hz,0.6336687327461749,0.1358173014167732,0.23051396583705194,1.0
iaa,0.740337341009305,0.10951455644406238,0.1501481025466326,1.0
ibadah,0.05770753006869262,0.8163365197517692,0.12595595017953806,1.0
ibcf,0.6143966977154445,0.15616497933141393,0.22943832295314165,1.0
ibtidaiyah,0.6327066894146506,0.13683304063727814,0.23046026994807128,1.0
ica,0.6336687348702089,0.13581730091642688,0.23051396421336426,1.0
icdar,0.06501116878483386,0.08360495791562689,0.8513838732995392,1.0
ichi,0.09175393287433736,0.7079783766700128,0.20026769045564985,1.0
icicm,0.8582403629763371,0.05255737947804719,0.08920225754561563,0.9999999999999999
icmp,0.06501116876129501,0.08360495787882258,0.8513838733598824,1.0
icz,0.06478042177245841,0.8058992805627185,0.129320297664823,0.9999999999999999
id,0.6429224890798745,0.17592605685712354,0.18115145406300204,1.0
idb,0.005979031588036754,0.007647452475151504,0.9863735159368118,1.0
ide,0.16294159747950862,0.7760514220273431,0.06100698049314834,1.0
ideal,0.4969702437444436,0.08013759636348028,0.422892159892076,1.0
identifikasi,0.7849798187687749,0.004036524425156877,0.21098365680606831,1.0
identik,0.6269441753713145,0.13519987398767752,0.23785595064100798,1.0
identita,0.1302764386379724,0.01088498585356037,0.8588385755084673,1.0
idf,0.6331257366108161,0.13639060532878586,0.23048365806039817,1.0
idl,0.09175393289511258,0.7079783765393642,0.20026769056552318,1.0
idunn,0.02689729922657649,0.03456303161811088,0.9385396691553127,1.0
ieee,0.04208965578964769,0.8660429125286213,0.09186743168173112,1.0000000000000002
if,0.22378004931113543,0.2877833126605981,0.4884366380282665,1.0
ifâ,0.09175393319803124,0.707978374645822,0.20026769215614668,1.0
igla,0.014296693263451567,0.018431639483716653,0.9672716672528318,1.0
iglaspersero,0.0650111687116124,0.08360495779827787,0.8513838734901098,1.0
ii,0.7248634525667879,0.25537611254961284,0.019760434883599295,0.9999999999999999
iii,0.7827562142334243,0.10614686793190384,0.1110969178346719,1.0
ij,0.633668736355031,0.13581730056599528,0.2305139630789737,1.0
ijazah,0.47679374249631973,0.4200528663939199,0.10315339110976031,0.9999999999999999
ijin,0.02207925635048235,0.9337844259167167,0.044136317732800856,1.0
ikan,0.01834933564696715,0.141446929677098,0.8402037346759348,0.9999999999999999
ikatan,0.37738889656436275,0.48532576211591605,0.1372853413197212,1.0
iklan,0.0650377701734227,0.0842260270795492,0.850736202747028,0.9999999999999999
ikm,0.0051671428219613475,0.9837080150122299,0.011124842165808833,1.0000000000000002
ikmikm,0.06512619727561918,0.0840625674881672,0.8508112352362137,1.0
ikon,0.0331248098690824,0.8945749741335701,0.0723002159973473,0.9999999999999998
iksass,0.8582403624898832,0.05255737960109917,0.0892022579090177,1.0
il,0.05893203884649465,0.8150686138720158,0.12599934728148965,1.0
ileg,0.26802970574957247,0.2962027335045477,0.4357675607458798,1.0
ilmiah,0.03818412596593118,0.12516485913253894,0.8366510149015299,1.0
ilmu,0.2032447052601016,0.7654095862371203,0.03134570850277811,1.0
ilmuilmu,0.09175393294007532,0.7079783762589814,0.20026769080094325,1.0
im,0.0650111687116124,0.08360495779827787,0.8513838734901098,1.0
imag,0.6313932786681817,0.0039226233738351825,0.3646840979579832,1.0
imajinasi,0.06461889057170733,0.8624357524991929,0.07294535692909973,1.0
imajinatif,0.09175393315479756,0.7079783749141219,0.20026769193108063,1.0
imbuhan,0.7535220661208665,0.18451115702335089,0.06196677685578259,0.9999999999999999
imbuhanimbuhan,0.09110245036324821,0.6927679397881034,0.21612960984864837,0.9999999999999999
imitasi,0.09175393302490452,0.7079783757271727,0.20026769124792274,1.0
impian,0.6336687336924809,0.1358173011964565,0.2305139651110625,0.9999999999999999
implement,0.015275281682660811,0.11786462994243023,0.8668600883749089,1.0
implementasi,0.14942162618358837,0.594385980200326,0.2561923936160857,1.0
implementasikan,0.430786475081542,0.4887674249671403,0.08044609995131775,1.0
implementasinya,0.1476614187224948,0.7998442390725604,0.05249434220494479,1.0
implikasi,0.6336687360116471,0.13581730064645345,0.2305139633418994,1.0
import,0.14109028881007918,0.03242414951669071,0.8264855616732301,1.0
impress,0.06506010092851201,0.08474739193170533,0.8501925071397827,1.0
improv,0.06501116867067983,0.08360495773170883,0.8513838735976114,1.0
imunisasi,0.016040808348992536,0.9488727004753744,0.03508649117563311,1.0
imzachman,0.0650111687116124,0.08360495779827787,0.8513838734901098,1.0
in,0.6171876180639216,0.2978089077938359,0.08500347414224244,0.9999999999999999
inap,0.09214752178687681,0.7075628180504865,0.2002896601626368,1.0
inapp,0.05770752999969937,0.816336520173298,0.12595594982700248,1.0
inaprawat,0.09175393310313618,0.7079783752383376,0.20026769165852631,1.0
incid,0.6315174897836028,0.13808861470211956,0.23039389551427764,1.0
incorpor,0.09175393299492474,0.7079783759134082,0.200267691091667,0.9999999999999999
indah,0.03055737400832364,0.23578216949876138,0.733660456492915,1.0
indahmulya,0.6332468852756802,0.1362626949077249,0.23049041981659488,1.0
indek,0.08599852804403742,0.19446755973550936,0.7195339122204532,1.0
indenpedensi,0.6336687353841304,0.13581730079565907,0.23051396382021055,1.0
indentifikasi,0.6307775798782679,0.1388698172498796,0.2303526028718525,1.0
indentik,0.6336687345058053,0.13581730100394265,0.23051396449025213,1.0
indentita,0.09904934110753313,0.6922280984485466,0.20872256044392026,1.0
indepeden,0.09175393294745049,0.7079783762116061,0.20026769084094348,1.0
independ,0.6336687348702089,0.13581730091642688,0.23051396421336426,1.0
independen,0.7602633956142075,0.08888233592920311,0.15085426845658928,1.0
indera,0.858240362978795,0.052557379478143235,0.08920225754306174,1.0
index,0.4137496873353746,0.014058960032962893,0.5721913526316625,1.0
indiat,0.06501116881097666,0.08360495795865423,0.851383873230369,0.9999999999999999
indic,0.21165391142991274,0.01770887964558136,0.7706372089245059,1.0
indicatorkpi,0.06501116872804559,0.0836049578246657,0.8513838734472887,1.0
indik,0.0844067523142439,0.3391118305137436,0.5764814171720124,0.9999999999999999
indikasi,0.4334858825483826,0.05103439440474869,0.5154797230468687,1.0
indikatorindik,0.6285408808243302,0.14123135638919945,0.23022776278647042,1.0000000000000002
individu,0.40089035631535397,0.4706170037416942,0.12849263994295193,1.0000000000000002
indoesia,0.6249561508408016,0.14501616162978812,0.23002768752941025,1.0
indonesia,0.27891056920988,0.16812252955640408,0.5529669012337158,0.9999999999999999
indonesiainggri,0.06501116874119764,0.08360495784684367,0.8513838734119586,1.0
indonesiakarena,0.6257614757016889,0.14416588745069453,0.23007263684761656,1.0
indonesiamadura,0.6143005651379309,0.13403897908201068,0.2516604557800586,1.0
indonesian,0.6270842625726846,0.13521273635919365,0.23770300106812184,1.0
indoor,0.8207691902277157,0.06714699554418081,0.11208381422810355,1.0
indosat,0.06501116881083865,0.08360495795841935,0.851383873230742,1.0
indra,0.8582403629324588,0.05255737948975373,0.08920225757778752,1.0
induk,0.03325798409853502,0.8944390715295488,0.0723029443719162,1.0
induknya,0.09175393306411078,0.7079783754778319,0.20026769145805723,1.0
industri,0.07203744926068831,0.5366827746375424,0.39127977610176934,1.0
infeksi,0.027431735114171744,0.9129614189577704,0.059606845928057886,1.0
infer,0.8822929643930523,0.04363987843942816,0.07406715716751958,1.0
inferensi,0.9214883417608972,0.02943420396486992,0.04907745427423283,1.0
infik,0.616774772603531,0.13426615184950735,0.24895907554696167,1.0
infinix,0.6333023993846657,0.13620408374166945,0.23049351687366487,1.0
info,0.20942484764484393,0.6592423944585416,0.13133275789661442,1.0
infoinfo,0.0917539329476266,0.7079783762110924,0.20026769084128096,0.9999999999999999
inforamasi,0.09158752824892401,0.7040932440663308,0.20431922768474517,1.0
inform,0.5344676498182706,0.045638570848014655,0.4198937793337146,0.9999999999999998
informasi,0.16120447309059371,0.5252581855222136,0.31353734138719264,1.0
informasiinformasi,0.027378865681128045,0.9126041353219135,0.06001699899695843,1.0
informasinya,0.28994352248119326,0.06828035056387707,0.6417761269549296,0.9999999999999999
informasiterpadupuskesma,0.09175393310313618,0.7079783752383376,0.20026769165852631,1.0
informasiweb,0.06501116875560212,0.0836049578687772,0.8513838733756207,1.0
informatif,0.6303988572264306,0.13926967963363812,0.23033146313993128,1.0
informatika,0.3061282749257439,0.59165108942381,0.10222063565044634,1.0000000000000002
infrastructur,0.8087545207482486,0.0794735904678796,0.1117718887838718,1.0
infrastruktur,0.04238841142717411,0.865736400189005,0.09187518838382094,1.0
infrastuktur,0.6301873491978075,0.1394929929079893,0.2303196578942031,1.0
inggri,0.04927916485611859,0.6197503492431207,0.33097048590076084,1.0
inggrisnya,0.09175393317927244,0.70797837475706,0.20026769206366754,1.0
inidigunakan,0.6336687361590467,0.13581730061384717,0.23051396322710616,1.0
inimaka,0.6245904453759185,0.14540227674079476,0.23000727788328676,1.0
inisialisasi,0.7256772762098096,0.16033985919184462,0.11398286459834578,1.0
inisystem,0.6336687347479788,0.13581730094571892,0.2305139643063023,1.0
inject,0.4784003767528752,0.29975174550371053,0.2218478777434143,1.0
inktech,0.6332468852756802,0.1362626949077249,0.23049041981659488,1.0
inovasi,0.018237876581641672,0.41262591322515024,0.5691362101932081,1.0
inovasiinovasi,0.0650229516957898,0.08388005689228512,0.8510969914119251,1.0
inovatif,0.03310232169616293,0.8929939517797288,0.07390372652410822,1.0
inpir,0.6336687363599116,0.1358173005658777,0.23051396307421074,1.0
inpireâ,0.6336687363599116,0.1358173005658777,0.23051396307421074,1.0
input,0.5019897757554773,0.046399985145609605,0.4516102390989131,1.0
inputan,0.3825708351889143,0.012711311549853421,0.6047178532612322,1.0
inputkan,0.6259993852367314,0.14141067261535545,0.23258994214791323,1.0
inputnya,0.06684298989230517,0.08377315084071833,0.8493838592669765,1.0
inria,0.7275925802045724,0.12271099129823546,0.1496964284971921,1.0
insecur,0.06501116872138205,0.08360495781335117,0.8513838734652668,1.0
insert,0.09175393305824174,0.7079783755158012,0.20026769142595705,1.0
inspektorat,0.6336687327360996,0.1358173014171356,0.23051396584676487,1.0
inspir,0.8216907132888829,0.0662015480071674,0.11210773870394972,1.0
inst,0.8991995299199258,0.037479859698796726,0.06332061038127765,1.0000000000000002
instalasi,0.3719291264858836,0.5931011151128486,0.034969758401267835,1.0
instansi,0.2882337618298813,0.7013640087349502,0.010402229435168407,1.0
instant,0.016041019985231535,0.9489041430946519,0.03505483692011652,1.0
instensita,0.6336687364179632,0.1358173005517276,0.23051396303030927,1.0
institusi,0.754080649578285,0.0889926130486268,0.15692673737308804,0.9999999999999999
institut,0.06501116873579367,0.08360495783720454,0.8513838734270017,1.0
instruksi,0.09175393299492474,0.7079783759134082,0.200267691091667,0.9999999999999999
instrumen,0.37738888259980014,0.48532577695409285,0.1372853404461069,1.0
instrument,0.06598825312027345,0.08638052739674791,0.8476312194829786,1.0
intefac,0.09175393305824174,0.7079783755158012,0.20026769142595705,1.0
integr,0.1974549441514395,0.2668035365668659,0.5357415192816946,1.0
integrasi,0.1973144585814193,0.032196170310667085,0.7704893711079136,1.0
integrita,0.041986693267240346,0.8604157956125016,0.09759751112025801,1.0
inteleg,0.03677820082331545,0.03877799366163422,0.9244438055150503,1.0
intelektu,0.7043712156213979,0.08578868704550967,0.20984009733309233,1.0
intelijen,0.7602633960006631,0.08888233583475125,0.15085426816458586,1.0000000000000002
intellig,0.39138967788592927,0.11764742104923584,0.4909629010648349,1.0
intelligenceai,0.6301873491978075,0.1394929929079893,0.2303196578942031,1.0
intens,0.7602633961067783,0.08888233580785349,0.15085426808536836,1.0000000000000002
intensif,0.7490488233890689,0.09076988578511554,0.16018129082581545,0.9999999999999999
intensita,0.8209383852532622,0.016145464921210613,0.16291614982552705,0.9999999999999999
interakif,0.09175393311019872,0.7079783751945904,0.20026769169521094,1.0
interaksi,0.2618036837618424,0.5051653837369997,0.23303093250115778,0.9999999999999999
interaktif,0.0035661744563243464,0.9886081462418796,0.007825679301796097,1.0
intercept,0.633668735549631,0.13581730076941995,0.2305139636809492,1.0000000000000002
interchang,0.057666068833892296,0.8147195412896555,0.12761438987645227,1.0
interest,0.7471464634387913,0.1810724344210152,0.07178110214019338,0.9999999999999999
interfac,0.009909003051653091,0.7765824982901415,0.21350849865820543,1.0
interior,0.00880268543659877,0.011320334012931066,0.9798769805504701,1.0
interktif,0.05798305206582804,0.8160512327585063,0.1259657151756657,1.0
intermedi,0.09211970524311373,0.7075921881413287,0.20028810661555768,1.0000000000000002
intern,0.19011998982030667,0.04302767266701489,0.7668523375126786,1.0
interna,0.06501116893682017,0.08360495816170566,0.8513838729014741,1.0
internasion,0.022172662034821017,0.45140480004866984,0.5264225379165092,1.0
internet,0.09615705361946028,0.6370968742872857,0.266746072093254,1.0
internetwarnet,0.06522027476008907,0.08848701708977466,0.8462927081501362,1.0
interperson,0.6327234376832607,0.13681535685682672,0.23046120545991244,0.9999999999999998
interpol,0.7602633943222992,0.08888233624518074,0.15085426943252014,1.0
interpris,0.065044841592121,0.08439112705341636,0.8505640313544627,1.0
intersect,0.6336687357036302,0.13581730071958653,0.23051396357678322,1.0
intervac,0.09175393301442027,0.7079783757890209,0.20026769119655885,1.0
intervensi,0.6336687349155351,0.13581730090371602,0.23051396418074876,0.9999999999999999
interview,0.29437765331674975,0.06309541534832998,0.6425269313349203,1.0
inti,0.02328021623597861,0.9258038665024656,0.05091591726155572,1.0
intinya,0.038060351775840016,0.050103981611055705,0.9118356666131043,1.0
intonasi,0.03802964596273287,0.048906472675452686,0.9130638813618145,1.0
intraperson,0.6327234376832607,0.13681535685682672,0.23046120545991244,0.9999999999999998
intraselul,0.6336687359826403,0.13581730065405617,0.2305139633633036,1.0
intropeksi,0.6327234376832607,0.13681535685682672,0.23046120545991244,0.9999999999999998
intruksi,0.0653018147491393,0.08363164415332149,0.8510665410975392,1.0
intrus,0.017415486736248875,0.3311116785452785,0.6514728347184725,0.9999999999999999
intuisi,0.04092150104689548,0.11236220803047448,0.84671629092263,1.0
intuit,0.09405611496424826,0.7055476982509771,0.2003961867847746,1.0
invari,0.3882281666057418,0.02638042909076039,0.5853914043034978,1.0
inventari,0.016939635026363416,0.02183394186205584,0.9612264231115807,1.0
inventori,0.6426051693054698,0.03319019139026293,0.32420463930426724,1.0
inventorydi,0.06642512714656598,0.11661716496145293,0.8169577078919811,1.0
invers,0.7602633962950053,0.08888233576236175,0.1508542679426331,1.0
invert,0.7602633953785053,0.08888233598712827,0.15085426863436646,1.0
investasi,0.016327934670787046,0.4540158976887972,0.5296561676404157,0.9999999999999999
investor,0.020780567832383464,0.026724000371301203,0.9524954317963152,0.9999999999999999
iot,0.8568116655960359,0.054015341999055874,0.08917299240490825,1.0
iowa,0.6336687356215817,0.13581730073918868,0.2305139636392297,1.0
ip,0.1621122657426378,0.44519046779026283,0.39269726646709935,1.0
ipa,0.9294032303217606,0.02611012426866631,0.04448664540957292,0.9999999999999999
ipd,0.6285389156048037,0.1412334306452565,0.23022765374993984,1.0
ipk,0.5188057154440873,0.03460172310718437,0.44659256144872833,1.0
ipm,0.012427829526652548,0.015918756912781194,0.9716534135605663,1.0
iptabl,0.017910726097741938,0.9424039959571829,0.039685277945075016,0.9999999999999999
ipv,0.9695775498347333,0.011355207604377623,0.01906724256088907,1.0
iq,0.8582186847704056,0.052579501367700135,0.0892018138618942,1.0
iqraâ,0.03312480988152042,0.8945749740602669,0.07230021605821256,0.9999999999999999
ir,0.9267119932117319,0.026023966068030344,0.04726404072023778,1.0
iri,0.8190642969504804,0.06634070775317576,0.11459499529634379,1.0
ironisnya,0.0650766578736901,0.08513395046635557,0.8497893916599544,1.0
